# Configuration automatically generated by WRITE_CONFIG()
connection ethernet
#connection (actual) ?
device any
#device (actual) t7
name "LJ1"
serial "470010172"
ip "192.168.1.32"
samplehz 1000.000000
settleus 10.000000
nsample 64

# Analog Inputs
aichannel 10
ailabel "Current"
ainegative 199
airange 1.000000
airesolution 0
aicalslope 984.279297
aicalzero 0.001190
aicalunits "uA"

aichannel 11
ailabel "Voltage"
ainegative 199
airange 10.000000
airesolution 0
aicalslope 1.000000
aicalzero 0.000000
aicalunits "V"

# Digital output
do4 0
do5 0

# Analog Outputs
aochannel 0
aosignal constant
aofrequency 500.000000
aoamplitude 0.000000
aooffset 5.000000
aoduty 0.500000

# Meta Parameters
meta float
n2_psig 20.000000
weight1_g 0.236500
weight2_g 0.2250
standoff_in 0.500000
cut_o2_psig 40.000000
meta end

## End Configuration ##
#: Thu Aug 19 15:43:12 2021
1.023856e-02	9.465424e+00
1.178609e-02	9.458790e+00
4.743255e-03	9.448997e+00
4.743255e-03	9.442047e+00
5.974961e-03	9.436677e+00
4.364268e-03	9.429728e+00
5.438064e-03	9.422777e+00
6.890846e-03	9.428780e+00
8.722614e-03	9.440468e+00
6.511859e-03	9.447733e+00
4.743255e-03	9.448365e+00
5.438064e-03	9.449629e+00
8.438375e-03	9.446469e+00
9.133183e-03	9.442678e+00
9.733246e-03	9.436045e+00
9.543752e-03	9.438256e+00
8.375211e-03	9.446469e+00
1.039647e-02	9.456263e+00
1.147027e-02	9.456578e+00
4.301104e-03	9.451524e+00
4.995913e-03	9.450892e+00
5.943379e-03	9.443311e+00
6.764517e-03	9.440468e+00
1.014381e-02	9.435098e+00
9.164766e-03	9.436677e+00
8.533121e-03	9.453103e+00
1.118603e-02	9.456578e+00
1.068071e-02	9.454999e+00
4.995913e-03	9.452787e+00
8.785780e-03	9.448681e+00
4.364268e-03	9.440468e+00
6.764517e-03	9.436361e+00
7.680402e-03	9.438572e+00
7.775148e-03	9.446786e+00
8.406793e-03	9.454051e+00
8.817362e-03	9.454051e+00
1.087021e-02	9.453103e+00
8.975273e-03	9.450260e+00
7.522490e-03	9.447417e+00
5.122242e-03	9.438572e+00
1.222824e-02	9.437308e+00
4.585344e-03	9.446786e+00
8.312046e-03	9.456263e+00
6.890846e-03	9.454051e+00
7.680402e-03	9.453103e+00
1.080704e-02	9.451208e+00
9.891157e-03	9.445838e+00
1.099653e-02	9.441099e+00
1.289147e-02	9.436993e+00
6.353948e-03	9.454999e+00
1.083862e-02	9.476795e+00
6.322366e-03	9.481850e+00
6.732935e-03	9.480270e+00
1.020698e-02	9.487536e+00
9.354259e-03	9.484377e+00
8.785780e-03	9.485325e+00
5.469646e-03	9.486273e+00
9.196348e-03	9.482165e+00
9.670082e-03	9.480902e+00
8.754198e-03	9.486588e+00
6.638188e-03	9.488168e+00
6.701353e-03	9.483746e+00
9.038437e-03	9.489116e+00
7.206668e-03	9.484377e+00
1.143869e-02	9.486904e+00
5.753886e-03	9.483429e+00
9.606917e-03	9.487220e+00
6.227619e-03	9.485009e+00
8.785780e-03	9.485641e+00
5.216988e-03	9.485325e+00
9.259513e-03	9.485009e+00
5.469646e-03	9.485325e+00
8.217299e-03	9.484377e+00
7.301415e-03	9.484693e+00
6.890846e-03	9.483746e+00
1.150185e-02	9.488799e+00
7.080339e-03	9.485325e+00
9.259513e-03	9.486273e+00
8.375211e-03	9.485956e+00
1.118603e-02	9.488483e+00
6.954011e-03	9.483429e+00
1.093337e-02	9.486904e+00
6.575024e-03	9.483746e+00
9.796411e-03	9.486273e+00
5.817051e-03	9.485325e+00
7.806730e-03	9.483746e+00
4.301104e-03	9.485325e+00
1.014381e-02	9.485641e+00
4.616926e-03	9.483113e+00
8.375211e-03	9.485325e+00
1.030173e-02	9.485956e+00
8.627868e-03	9.480586e+00
1.229141e-02	9.488799e+00
6.385530e-03	9.485009e+00
9.164766e-03	9.487220e+00
9.543752e-03	9.485641e+00
4.459015e-03	9.485009e+00
9.827993e-03	9.486588e+00
5.753886e-03	9.484377e+00
8.343629e-03	9.481850e+00
8.027806e-03	9.481534e+00
9.291095e-03	9.477112e+00
4.774837e-03	9.465739e+00
1.049122e-02	9.459737e+00
1.118603e-02	9.453735e+00
8.659450e-03	9.447733e+00
8.975273e-03	9.441415e+00
4.838001e-03	9.443942e+00
1.371261e-02	9.452787e+00
7.111921e-03	9.455630e+00
8.533121e-03	9.455630e+00
8.754198e-03	9.453735e+00
1.049122e-02	9.451524e+00
9.101601e-03	9.445206e+00
1.080704e-02	9.442047e+00
8.975273e-03	9.436993e+00
