# Configuration automatically generated by WRITE_CONFIG()
connection ethernet
#connection (actual) ?
device any
#device (actual) t7
name "LJ1"
serial "470010172"
ip "192.168.1.32"
samplehz 1000.000000
settleus 10.000000
nsample 64

# Analog Inputs
aichannel 10
ailabel "Current"
ainegative 199
airange 1.000000
airesolution 0
aicalslope 984.279297
aicalzero 0.001190
aicalunits "uA"

aichannel 11
ailabel "Voltage"
ainegative 199
airange 10.000000
airesolution 0
aicalslope 1.000000
aicalzero 0.000000
aicalunits "V"

# Digital output
do4 0
do5 0

# Analog Outputs
aochannel 0
aosignal constant
aofrequency 500.000000
aoamplitude 0.000000
aooffset 5.000000
aoduty 0.500000

# Meta Parameters
meta float
n2_psig 20.000000
weight1_g 0.310000
weight2_g 0.2984
standoff_in 0.500000
cut_o2_psig 40.000000
meta end

## End Configuration ##
#: Thu Aug 19 16:08:04 2021
8.059388e-03	9.484377e+00
8.154135e-03	9.484377e+00
7.554073e-03	9.486588e+00
1.039647e-02	9.486904e+00
7.175086e-03	9.484377e+00
5.848633e-03	9.485641e+00
8.596286e-03	9.485641e+00
1.068071e-02	9.486273e+00
8.438375e-03	9.483746e+00
6.290784e-03	9.484377e+00
6.701353e-03	9.485325e+00
9.733246e-03	9.480902e+00
1.083862e-02	9.487220e+00
7.017175e-03	9.482165e+00
6.448695e-03	9.483429e+00
5.785468e-03	9.483746e+00
1.112286e-02	9.485956e+00
8.722614e-03	9.483113e+00
6.164455e-03	9.482165e+00
1.267039e-02	9.489116e+00
1.200717e-02	9.477112e+00
1.118603e-02	9.487852e+00
6.511859e-03	9.483113e+00
4.206357e-03	9.485009e+00
8.343629e-03	9.487852e+00
8.027806e-03	9.485641e+00
8.533121e-03	9.483113e+00
6.196037e-03	9.483429e+00
1.301780e-02	9.485956e+00
9.922739e-03	9.485325e+00
1.027014e-02	9.484377e+00
5.532810e-03	9.482482e+00
3.795788e-03	9.483746e+00
1.115445e-02	9.486588e+00
8.343629e-03	9.483113e+00
6.227619e-03	9.484693e+00
1.004907e-02	9.488799e+00
1.001749e-02	9.487536e+00
8.596286e-03	9.485641e+00
7.522490e-03	9.484377e+00
3.353637e-03	9.483746e+00
9.575335e-03	9.486588e+00
9.385842e-03	9.484061e+00
8.027806e-03	9.484377e+00
8.469957e-03	9.484693e+00
1.083862e-02	9.482482e+00
1.052280e-02	9.485325e+00
9.291095e-03	9.485009e+00
6.859264e-03	9.483429e+00
5.248570e-03	9.485956e+00
1.165976e-02	9.486273e+00
4.711673e-03	9.482482e+00
1.522855e-02	9.488168e+00
9.291095e-03	9.479322e+00
3.985282e-03	9.485956e+00
1.071229e-02	9.486904e+00
9.638499e-03	9.484061e+00
6.985593e-03	9.483113e+00
1.004907e-02	9.486904e+00
9.985903e-03	9.483746e+00
5.722304e-03	9.482798e+00
1.159660e-02	9.486273e+00
7.585655e-03	9.483113e+00
4.427433e-03	9.484377e+00
8.248881e-03	9.487536e+00
9.701664e-03	9.484061e+00
7.554073e-03	9.484061e+00
4.648508e-03	9.484061e+00
1.131236e-02	9.484693e+00
1.216508e-02	9.485641e+00
1.225982e-02	9.487852e+00
8.185717e-03	9.486273e+00
8.564704e-03	9.484377e+00
9.796411e-03	9.486588e+00
4.206357e-03	9.483113e+00
1.093337e-02	9.486904e+00
8.817362e-03	9.484377e+00
7.364579e-03	9.485009e+00
1.330204e-02	9.486588e+00
9.038437e-03	9.486588e+00
7.111921e-03	9.482798e+00
3.416802e-03	9.484061e+00
1.222824e-02	9.487852e+00
9.796411e-03	9.481534e+00
9.291095e-03	9.485641e+00
9.196348e-03	9.478691e+00
1.649184e-02	9.489116e+00
8.248881e-03	9.487220e+00
4.080028e-03	9.483746e+00
1.102812e-02	9.487536e+00
8.501539e-03	9.484693e+00
8.975273e-03	9.485009e+00
5.059077e-03	9.483113e+00
1.270198e-02	9.487852e+00
9.227931e-03	9.483746e+00
1.068071e-02	9.486273e+00
9.606917e-03	9.484377e+00
5.564393e-03	9.482482e+00
6.006544e-03	9.485325e+00
6.511859e-03	9.485009e+00
1.112286e-02	9.486588e+00
9.133183e-03	9.483746e+00
7.996224e-03	9.482798e+00
6.638188e-03	9.476480e+00
5.627557e-03	9.486904e+00
8.785780e-03	9.488799e+00
7.838313e-03	9.484061e+00
1.068071e-02	9.486273e+00
8.090970e-03	9.483429e+00
5.374899e-03	9.485956e+00
7.648819e-03	9.483429e+00
1.093337e-02	9.483113e+00
8.722614e-03	9.485956e+00
8.533121e-03	9.484061e+00
7.269833e-03	9.484377e+00
2.374588e-03	9.482482e+00
